"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone"
"IO339","35","IO339_L375.avi","13511","IO339_R376.avi","13168","1","4.88533",117.02187,"1.55534","4.06691","1618.08223","0.78045","22.43018","25.00704","-3.29132","21.79265","-1617.93212","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","38","IO339_L375.avi","13517","IO339_R376.avi","13174","1","4.88933",160.64453,"1.41040","0.89683","1484.40410","14.42344","21.03591","11.74943","-365.54583","55.56327","-1437.61764","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","39","IO339_L375.avi","13521","IO339_R376.avi","13178","1","4.89200",117.27235,"0.52385","1.17699","1031.71181","3.90953","1.05816","12.36759","32.93831","-62.15507","-1029.31097","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","40","IO339_L375.avi","13522","IO339_R376.avi","13179","1","4.89267",135.61866,"3.53057","4.98269","1758.90756","8.79748","51.18135","12.36906","240.63087","120.26604","-1738.21421","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","41","IO339_L375.avi","13523","IO339_R376.avi","13180","1","4.89333",101.33712,"2.53279","5.97428","1788.83027","15.69387","32.36094","16.66097","482.67066","34.10503","-1722.14390","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","42","IO339_L375.avi","13525","IO339_R376.avi","13182","1","4.89467",156.26566,"1.09688","4.05508","2020.31636","9.22903","2.50767","16.56955","-140.39404","292.02583","-1994.16364","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","43","IO339_L375.avi","13525","IO339_R376.avi","13182","1","4.89467",116.17966,"2.79497","6.26008","2560.09885","4.00406","15.26329","3.77302","-5.93242","-178.66616","-2553.84990","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","44","IO339_L375.avi","13529","IO339_R376.avi","13186","1","4.89733",102.46032,"1.62603","1.18859","1754.06595","16.35064","14.16207","11.78677","-490.89644","-53.43030","-1683.12603","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","45","IO339_L375.avi","13540","IO339_R376.avi","13197","1","4.90467",72.26399,"2.19237","1.74238","2085.36535","10.57724","16.10582","6.24906","-374.35120","79.94047","-2049.93155","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","46","IO339_L375.avi","13542","IO339_R376.avi","13199","1","4.90600",99.17169,"0.78709","1.40233","1455.26853","7.31233","5.67703","4.22550","-71.50792","-170.86376","-1443.43295","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","47","IO339_L375.avi","13543","IO339_R376.avi","13200","1","4.90667",104.43409,"1.00310","3.11807","2010.42781","1.86046","2.30811","20.92342","-12.37312","64.08587","-2009.36803","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","48","IO339_L375.avi","13552","IO339_R376.avi","13209","1","4.91267",106.32461,"2.46801","4.23297","1798.27403","5.25279","33.61920","29.08945","146.99047","-74.14560","-1790.72212","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","49","IO339_L375.avi","13553","IO339_R376.avi","13210","1","4.91333",74.20571,"1.34914","4.28449","2105.51889","5.18410","7.06614","7.66946","145.97203","122.00798","-2096.90630","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","50","IO339_L375.avi","13554","IO339_R376.avi","13211","1","4.91400",120.03316,"2.37132","1.36935","1892.42774","14.94692","26.70046","18.80462","-324.87498","364.28074","-1828.39781","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","51","IO339_L375.avi","13558","IO339_R376.avi","13215","1","4.91667",144.95944,"0.56119","1.17277","987.03183","4.80086","10.87446","23.08458","-64.03810","52.18341","-983.56893","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","52","IO339_L375.avi","13567","IO339_R376.avi","13224","1","4.92267",86.71923,"2.07613","2.89667","1761.43528","3.32633","24.58353","5.15452","-34.52323","-96.19611","-1758.46771","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","53","IO339_L375.avi","13582","IO339_R376.avi","13239","1","4.93267",91.41253,"0.91757","1.50593","1552.58590","11.57129","0.15127","29.31604","-306.29147","-56.33174","-1521.03098","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","54","IO339_L375.avi","13591","IO339_R376.avi","13248","1","4.93867",165.18614,"1.33507","2.91210","2252.88399","13.04768","1.55875","5.19497","-255.03995","440.04982","-2194.72027","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","55","IO339_L375.avi","13649","IO339_R376.avi","13306","1","4.97733",108.06457,"1.21657","0.92271","1504.46701","11.79197","16.40633","17.39982","-259.46190","164.94187","-1472.71677","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","56","IO339_L375.avi","13651","IO339_R376.avi","13308","1","4.97867",74.47892,"1.02116","1.84376","1575.21879","12.22652","3.08824","4.52650","-329.20696","-53.93153","-1539.48966","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","57","IO339_L375.avi","13671","IO339_R376.avi","13328","1","4.99200",71.85895,"1.17146","1.41333","1610.27561","16.69795","5.01457","4.95033","-430.55730","-169.37550","-1542.37475","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","58","IO339_L375.avi","13737","IO339_R376.avi","13394","1","5.03600",80.74857,"2.50767","2.37091","1903.47297","4.96852","27.96364","21.26172","-137.59802","90.79956","-1896.32053","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","59","IO339_L375.avi","13739","IO339_R376.avi","13396","1","5.03733",131.20878,"0.68389","2.57736","1233.77995","6.00414","7.45210","10.12209","51.87913","-118.16689","-1227.01186","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","60","IO339_L375.avi","13742","IO339_R376.avi","13399","1","5.03933",69.05621,"1.62088","3.26994","1699.14903","5.83199","19.35590","11.91663","127.08112","-116.87446","-1690.35445","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","61","IO339_L375.avi","13785","IO339_R376.avi","13442","1","5.06800",90.34955,"2.73219","5.32788","1937.16263","11.42826","31.95414","28.58633","381.82594","39.18163","-1898.75560","Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","64","IO339_L375.avi","24430","IO339_R376.avi","24087","1","12.16467",51.05164,"0.70173","0.62731","1109.80222","12.30575","11.25627","12.86611","-233.13818","-39.91483","-1084.30363","Labridae","Ophthalmolepis","lineolatus","37384040",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","65","IO339_L375.avi","24437","IO339_R376.avi","24094","1","12.16933",59.111,"2.32707","0.28055","1640.90301","16.21512","38.77699","20.18163","-457.15485","-31.12514","-1575.62793","Labridae","Ophthalmolepis","lineolatus","37384040",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","67","IO339_L375.avi","26494","IO339_R376.avi","26151","1","13.54067",107.06731,"2.11845","3.42945","1937.18086","3.33676","21.58610","20.89073","-31.57264","108.24199","-1933.89672","Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","68","IO339_L375.avi","26514","IO339_R376.avi","26171","1","13.55400",159.27182,"2.09553","0.85455","2401.15335","16.92638","2.12421","28.56787","-661.00484","227.55864","-2297.13454","Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","69","IO339_L375.avi","26518","IO339_R376.avi","26175","1","13.55667",116.33921,"1.50482","0.60709","1679.25928","14.82113","14.84858","1.15980","-398.05525","161.46969","-1623.38883","Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","70","IO339_L375.avi","26518","IO339_R376.avi","26175","1","13.55667",113.1206,"2.05951","1.47924","2016.48568","11.22280","17.00074","11.66539","-313.58396","235.98369","-1977.92601","Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","71","IO339_L375.avi","26518","IO339_R376.avi","26175","1","13.55667",118.74825,"1.11898","2.90302","1998.54965","7.48613","1.80144","15.79770","-204.12074","161.66113","-1981.51485","Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","72","IO339_L375.avi","26520","IO339_R376.avi","26177","1","13.55800",150.6989,"4.01914","0.79074","2206.05422","19.15560","36.38456","3.94938","-660.35644","296.54042","-2083.90700","Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","73","IO339_L375.avi","26523","IO339_R376.avi","26180","1","13.56000",106.56677,"2.23505","3.48788","2041.77711","5.72748","19.75467","14.18894","-79.41874","187.64900","-2031.58418","Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","74","IO339_L375.avi","26526","IO339_R376.avi","26183","1","13.56200",114.22649,"3.31850","1.72109","1975.89250","21.52962","41.75227","14.63238","-702.80772","178.48399","-1838.03045","Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","76","IO339_L375.avi","26547","IO339_R376.avi","26204","1","13.57600",182.28609,"0.98921","3.13142","1710.84372","9.38778","5.09363","25.10133","-169.03354","222.04744","-1687.93034","Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","77","IO339_L375.avi","26561","IO339_R376.avi","26218","1","13.58533",105.87945,"3.36567","0.81767","2590.14280","16.90149","14.97425","7.06640","-713.06670","242.03689","-2478.26426","Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","78","IO339_L375.avi","26592","IO339_R376.avi","26249","1","13.60600",153.31356,"0.93519","4.74140","1793.05053","6.55903","1.29509","40.99504","142.64845","146.97048","-1781.31449","Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","79","IO339_L375.avi","27145","IO339_R376.avi","26802","1","13.97467",196.31787,"0.91492","2.62345","1717.56736","6.33459","0.46521","22.30764","-149.70810","-116.19069","-1707.08079","Serranidae","Epinephelides","armatus","37311100",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","80","IO339_L375.avi","27155","IO339_R376.avi","26812","1","13.98133",331.97631,"0.84038","3.55088","1370.37178","10.53806","9.76514","36.15707","-150.58411","200.34365","-1347.25857","Serranidae","Epinephelides","armatus","37311100",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","85","IO339_L375.avi","55658","IO339_R376.avi","55315","1","32.98333",537.6731,"1.20941","9.81390","1612.95055","11.67816","6.49066","0.30059","-325.88024","-19.84179","-1579.56255","Glaucosomatidae","Glaucosoma","hebraicum","37320004",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO339","86","IO339_L375.avi","57180","IO339_R376.avi","56837","1","33.99800",518.23982,"2.77482","5.24260","1840.79465","12.12991","32.13451","8.99895","345.60291","173.71304","-1799.69646","Cheilodactylidae","Nemadactylus","valenciennesi","37377004",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.01461667","114.8785","20201019","09:41:00","South-west","Fished","C.IO.19","41.1","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
