"campaignid","sample","filename","period","periodtime","family","genus","species","comment","maxn","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone"
"2020-06_south-west_stereo-BRUVs","09","09_L369.avi","1","13.86533","Labridae","Pseudolabrus","biserialis",NA,3,NA,"MBH","-34.119541","114.916105","20200602","11:45","South-west","No-take","c2","43.8","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","09","09_L369.avi","1","14.86467","Mullidae","Upeneichthys","vlamingii",NA,1,NA,"MBH","-34.119541","114.916105","20200602","11:45","South-west","No-take","c2","43.8","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","09","09_L369.avi","1","46.10533","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,NA,"MBH","-34.119541","114.916105","20200602","11:45","South-west","No-take","c2","43.8","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","09","09_L369.avi","1","43.22000","Pomacentridae","Chromis","klunzingeri",NA,4,NA,"MBH","-34.119541","114.916105","20200602","11:45","South-west","No-take","c2","43.8","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","09","09_L369.avi","1","36.56533","Scorpididae","Neatypus","obliquus",NA,15,NA,"MBH","-34.119541","114.916105","20200602","11:45","South-west","No-take","c2","43.8","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","09","09_L369.avi","1","23.27667","Serranidae","Caesioperca","spp",NA,11,NA,"MBH","-34.119541","114.916105","20200602","11:45","South-west","No-take","c2","43.8","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","09","09_L369.avi","1","32.86400","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,1,NA,"MBH","-34.119541","114.916105","20200602","11:45","South-west","No-take","c2","43.8","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","10","10_L375.avi","1","3.74267","Batrachoididae","Batrachomoeus","rubricephalus",NA,1,NA,"MBH","-34.117294","114.918685","20200602","11:51","South-west","No-take","c2","45.7","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","10","10_L375.avi","1","4.78933","Carangidae","Pseudocaranx","spp",NA,2,NA,"MBH","-34.117294","114.918685","20200602","11:51","South-west","No-take","c2","45.7","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","10","10_L375.avi","1","48.56733","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,NA,"MBH","-34.117294","114.918685","20200602","11:51","South-west","No-take","c2","45.7","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","10","10_L375.avi","1","47.91467","Labridae","Achoerodus","gouldii",NA,1,NA,"MBH","-34.117294","114.918685","20200602","11:51","South-west","No-take","c2","45.7","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","10","10_L375.avi","1","40.46600","Labridae","Austrolabrus","maculatus",NA,1,NA,"MBH","-34.117294","114.918685","20200602","11:51","South-west","No-take","c2","45.7","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","10","10_L375.avi","1","40.96000","Labridae","Choerodon","rubescens",NA,1,NA,"MBH","-34.117294","114.918685","20200602","11:51","South-west","No-take","c2","45.7","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","10","10_L375.avi","1","19.35467","Labridae","Coris","auricularis",NA,9,NA,"MBH","-34.117294","114.918685","20200602","11:51","South-west","No-take","c2","45.7","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","10","10_L375.avi","1","21.39600","Labridae","Ophthalmolepis","lineolatus",NA,4,NA,"MBH","-34.117294","114.918685","20200602","11:51","South-west","No-take","c2","45.7","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","10","10_L375.avi","1","4.10733","Labridae","Pseudolabrus","biserialis",NA,10,NA,"MBH","-34.117294","114.918685","20200602","11:51","South-west","No-take","c2","45.7","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","10","10_L375.avi","1","23.27733","Monacanthidae","Meuschenia","freycineti",NA,1,NA,"MBH","-34.117294","114.918685","20200602","11:51","South-west","No-take","c2","45.7","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","10","10_L375.avi","1","35.07267","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,NA,"MBH","-34.117294","114.918685","20200602","11:51","South-west","No-take","c2","45.7","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","10","10_L375.avi","1","36.11667","Scorpididae","Neatypus","obliquus",NA,1,NA,"MBH","-34.117294","114.918685","20200602","11:51","South-west","No-take","c2","45.7","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","10","10_L375.avi","1","13.65467","Scorpididae","Tilodon","sexfasciatus",NA,1,NA,"MBH","-34.117294","114.918685","20200602","11:51","South-west","No-take","c2","45.7","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","11","11_L378.avi","1","32.95000","Gerreidae","Parequula","melbournensis",NA,2,NA,"MBH","-34.117752","114.92306","20200602","13:55","South-west","No-take","c2","45.08","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","11","11_L378.avi","1","53.47667","Heterodontidae","Heterodontus","portusjacksoni",NA,2,NA,"MBH","-34.117752","114.92306","20200602","13:55","South-west","No-take","c2","45.08","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","11","11_L378.avi","1","23.34400","Labridae","Achoerodus","gouldii",NA,1,NA,"MBH","-34.117752","114.92306","20200602","13:55","South-west","No-take","c2","45.08","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","11","11_L378.avi","1","28.76333","Labridae","Austrolabrus","maculatus",NA,1,NA,"MBH","-34.117752","114.92306","20200602","13:55","South-west","No-take","c2","45.08","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","11","11_L378.avi","1","56.61267","Labridae","Coris","auricularis",NA,3,NA,"MBH","-34.117752","114.92306","20200602","13:55","South-west","No-take","c2","45.08","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","11","11_L378.avi","1","21.10200","Labridae","Ophthalmolepis","lineolatus",NA,3,NA,"MBH","-34.117752","114.92306","20200602","13:55","South-west","No-take","c2","45.08","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","11","11_L378.avi","1","11.45533","Labridae","Pseudolabrus","biserialis",NA,6,NA,"MBH","-34.117752","114.92306","20200602","13:55","South-west","No-take","c2","45.08","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","11","11_L378.avi","1","28.01267","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,NA,"MBH","-34.117752","114.92306","20200602","13:55","South-west","No-take","c2","45.08","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","11","11_L378.avi","1","20.16867","Pomacentridae","Chromis","klunzingeri",NA,53,NA,"MBH","-34.117752","114.92306","20200602","13:55","South-west","No-take","c2","45.08","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","11","11_L378.avi","1","2.30933","Scorpididae","Neatypus","obliquus",NA,4,NA,"MBH","-34.117752","114.92306","20200602","13:55","South-west","No-take","c2","45.08","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","11","11_L378.avi","1","3.72867","Serranidae","Caesioperca","spp",NA,3,NA,"MBH","-34.117752","114.92306","20200602","13:55","South-west","No-take","c2","45.08","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","10.49800","Carangidae","Seriola","hippos",NA,1,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","2.35733","Cheilodactylidae","Nemadactylus","valenciennesi",NA,2,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","21.34933","Kyphosidae","Kyphosus","sydneyanus",NA,1,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","8.17067","Labridae","Bodianus","frenchii",NA,1,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","11.53867","Labridae","Choerodon","rubescens",NA,1,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","1.34000","Labridae","Coris","auricularis",NA,1,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","31.09733","Labridae","Ophthalmolepis","lineolatus",NA,4,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","0.69800","Labridae","Pseudolabrus","biserialis",NA,3,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","31.36467","Monacanthidae","Meuschenia","flavolineata",NA,1,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","14.19267","Monacanthidae","Meuschenia","galii",NA,1,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","27.09267","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","31.76133","Orectolobidae","Orectolobus","spp",NA,1,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","1.31067","Pomacentridae","Parma","bicolor",NA,1,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","12.21533","Scorpaenidae","Scorpaena","sumptuosa",NA,1,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","8.74667","Scorpididae","Neatypus","obliquus",NA,17,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","25.46933","Serranidae","Epinephelides","armatus",NA,3,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","46.01667","Sparidae","Chrysophrys","auratus",NA,5,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","11.36067","Triakidae","Furgaleus","macki",NA,1,NA,"MBH","-34.132262","114.928545","20200602","12:03","South-west","No-take","c1","40.1","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","6.25600","Carangidae","Seriola","hippos",NA,1,NA,"Legacy","-34.128506","114.930547","20200602","12:09","South-west","No-take","c1","45.2","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","18.10667","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,NA,"Legacy","-34.128506","114.930547","20200602","12:09","South-west","No-take","c1","45.2","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","52.71867","Dasyatidae","Dasyatis","brevicaudata",NA,1,NA,"Legacy","-34.128506","114.930547","20200602","12:09","South-west","No-take","c1","45.2","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","1.60667","Labridae","Austrolabrus","maculatus",NA,1,NA,"Legacy","-34.128506","114.930547","20200602","12:09","South-west","No-take","c1","45.2","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","47.80400","Labridae","Coris","auricularis",NA,4,NA,"Legacy","-34.128506","114.930547","20200602","12:09","South-west","No-take","c1","45.2","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","44.50867","Labridae","Ophthalmolepis","lineolatus",NA,1,NA,"Legacy","-34.128506","114.930547","20200602","12:09","South-west","No-take","c1","45.2","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","20.15867","Labridae","Pseudolabrus","biserialis",NA,9,NA,"Legacy","-34.128506","114.930547","20200602","12:09","South-west","No-take","c1","45.2","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","7.29800","Monacanthidae","Meuschenia","flavolineata",NA,1,NA,"Legacy","-34.128506","114.930547","20200602","12:09","South-west","No-take","c1","45.2","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","57.24000","Pomacentridae","Parma","bicolor","Check?",1,NA,"Legacy","-34.128506","114.930547","20200602","12:09","South-west","No-take","c1","45.2","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","16.01267","Serranidae","Caesioperca","spp",NA,3,NA,"Legacy","-34.128506","114.930547","20200602","12:09","South-west","No-take","c1","45.2","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","56.85933","Serranidae","Epinephelides","armatus",NA,1,NA,"Legacy","-34.128506","114.930547","20200602","12:09","South-west","No-take","c1","45.2","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","5.37600","Serranidae","Hypoplectrodes","nigroruber",NA,1,NA,"Legacy","-34.128506","114.930547","20200602","12:09","South-west","No-take","c1","45.2","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","13.47800","Triakidae","Furgaleus","macki",NA,1,NA,"Legacy","-34.128506","114.930547","20200602","12:09","South-west","No-take","c1","45.2","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","12.62867","Urolophidae","Trygonoptera","ovalis",NA,1,NA,"Legacy","-34.128506","114.930547","20200602","12:09","South-west","No-take","c1","45.2","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","48.23933","Carcharhinidae","Carcharhinus","brevipinna",NA,2,NA,"Legacy","-34.128381","114.925457","20200602","12:16","South-west","No-take","c1","35","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","9.57867","Cheilodactylidae","Nemadactylus","valenciennesi",NA,2,NA,"Legacy","-34.128381","114.925457","20200602","12:16","South-west","No-take","c1","35","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","31.08667","Glaucosomatidae","Glaucosoma","hebraicum",NA,3,NA,"Legacy","-34.128381","114.925457","20200602","12:16","South-west","No-take","c1","35","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","56.77800","Labridae","Coris","auricularis",NA,6,NA,"Legacy","-34.128381","114.925457","20200602","12:16","South-west","No-take","c1","35","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","33.73933","Labridae","Ophthalmolepis","lineolatus",NA,8,NA,"Legacy","-34.128381","114.925457","20200602","12:16","South-west","No-take","c1","35","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","4.50067","Labridae","Pseudolabrus","biserialis",NA,5,NA,"Legacy","-34.128381","114.925457","20200602","12:16","South-west","No-take","c1","35","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","25.75000","Pempherididae","Pempheris","klunzingeri",NA,148,NA,"Legacy","-34.128381","114.925457","20200602","12:16","South-west","No-take","c1","35","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","29.24267","Plesiopidae","Trachinops","noarlungae",NA,10,NA,"Legacy","-34.128381","114.925457","20200602","12:16","South-west","No-take","c1","35","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","29.23933","Pomacentridae","Chromis","klunzingeri",NA,22,NA,"Legacy","-34.128381","114.925457","20200602","12:16","South-west","No-take","c1","35","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","16.28067","Scorpididae","Neatypus","obliquus",NA,5,NA,"Legacy","-34.128381","114.925457","20200602","12:16","South-west","No-take","c1","35","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","1.01400","Scorpididae","Scorpis","georgiana",NA,1,NA,"Legacy","-34.128381","114.925457","20200602","12:16","South-west","No-take","c1","35","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","57.21933","Scorpididae","Tilodon","sexfasciatus",NA,1,NA,"Legacy","-34.128381","114.925457","20200602","12:16","South-west","No-take","c1","35","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","2.69667","Serranidae","Caesioperca","spp",NA,3,NA,"Legacy","-34.128381","114.925457","20200602","12:16","South-west","No-take","c1","35","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","20.20000","Serranidae","Epinephelides","armatus",NA,1,NA,"Legacy","-34.128381","114.925457","20200602","12:16","South-west","No-take","c1","35","Hayley","Yes",NA,"National Park Zone",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","51.98000","Sparidae","Chrysophrys","auratus",NA,2,NA,"Legacy","-34.128381","114.925457","20200602","12:16","South-west","No-take","c1","35","Hayley","Yes",NA,"National Park Zone",NA
