"id","campaignid","sample","family","genus","species","length","range","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone"
"2020-10_south-west_stereo-BRUVs.FH11","2020-10_south-west_stereo-BRUVs","FH11","Pomacentridae","Chromis","klunzingeri",73.77931,786.04161,"FH","MBH",-33.89868897,114.9388721,20201029,14:48:00,"South-west","Fished","C.FH.18",42.3,"Rachel","Yes","Yes","NA","NA"
"2020-10_south-west_stereo-BRUVs.FH11","2020-10_south-west_stereo-BRUVs","FH11","Pomacentridae","Chromis","klunzingeri",73.77931,786.04161,"FH","MBH",-33.89868897,114.9388721,20201029,14:48:00,"South-west","Fished","C.FH.18",42.3,"Rachel","Yes","Yes","NA","NA"
"2020-10_south-west_stereo-BRUVs.FH11","2020-10_south-west_stereo-BRUVs","FH11","Pomacentridae","Chromis","klunzingeri",73.77931,786.04161,"FH","MBH",-33.89868897,114.9388721,20201029,14:48:00,"South-west","Fished","C.FH.18",42.3,"Rachel","Yes","Yes","NA","NA"
"2020-10_south-west_stereo-BRUVs.FH11","2020-10_south-west_stereo-BRUVs","FH11","Rhinobatidae","Trygonorrhina","dumerilii",942.3448,2255.02993,"FH","MBH",-33.89868897,114.9388721,20201029,14:48:00,"South-west","Fished","C.FH.18",42.3,"Rachel","Yes","Yes","NA","NA"
"2020-10_south-west_stereo-BRUVs.FH11","2020-10_south-west_stereo-BRUVs","FH11","Scorpididae","Neatypus","obliquus",205.9881,1721.41678,"FH","MBH",-33.89868897,114.9388721,20201029,14:48:00,"South-west","Fished","C.FH.18",42.3,"Rachel","Yes","Yes","NA","NA"
"2020-10_south-west_stereo-BRUVs.FH11","2020-10_south-west_stereo-BRUVs","FH11","Scorpididae","Neatypus","obliquus",166.2811,1096.9717,"FH","MBH",-33.89868897,114.9388721,20201029,14:48:00,"South-west","Fished","C.FH.18",42.3,"Rachel","Yes","Yes","NA","NA"
"2020-10_south-west_stereo-BRUVs.FH11","2020-10_south-west_stereo-BRUVs","FH11","Serranidae","Caesioperca","spp",174.11773,1640.3524,"FH","MBH",-33.89868897,114.9388721,20201029,14:48:00,"South-west","Fished","C.FH.18",42.3,"Rachel","Yes","Yes","NA","NA"
"2020-10_south-west_stereo-BRUVs.FH11","2020-10_south-west_stereo-BRUVs","FH11","Sparidae","Chrysophrys","auratus",649.82777,1536.26407,"FH","MBH",-33.89868897,114.9388721,20201029,14:48:00,"South-west","Fished","C.FH.18",42.3,"Rachel","Yes","Yes","NA","NA"
"2020-10_south-west_stereo-BRUVs.FH110","2020-10_south-west_stereo-BRUVs","FH110","Carangidae","Pseudocaranx","spp",325.47878,3964.94733,"FH","MBH",-33.80868897,114.8213721,20201012,15:06:00,"South-west","Fished","C.FH.13",44.7,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH110","2020-10_south-west_stereo-BRUVs","FH110","Carangidae","Pseudocaranx","spp",274.45174,4355.82036,"FH","MBH",-33.80868897,114.8213721,20201012,15:06:00,"South-west","Fished","C.FH.13",44.7,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH110","2020-10_south-west_stereo-BRUVs","FH110","Carangidae","Pseudocaranx","spp",282.29186,4765.72008,"FH","MBH",-33.80868897,114.8213721,20201012,15:06:00,"South-west","Fished","C.FH.13",44.7,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH110","2020-10_south-west_stereo-BRUVs","FH110","Carangidae","Pseudocaranx","spp",304.69994,3966.82796,"FH","MBH",-33.80868897,114.8213721,20201012,15:06:00,"South-west","Fished","C.FH.13",44.7,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH110","2020-10_south-west_stereo-BRUVs","FH110","Heterodontidae","Heterodontus","portusjacksoni",483.29946,1662.30546,"FH","MBH",-33.80868897,114.8213721,20201012,15:06:00,"South-west","Fished","C.FH.13",44.7,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH110","2020-10_south-west_stereo-BRUVs","FH110","Labridae","Austrolabrus","maculatus",47.57641,1643.02344,"FH","MBH",-33.80868897,114.8213721,20201012,15:06:00,"South-west","Fished","C.FH.13",44.7,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH110","2020-10_south-west_stereo-BRUVs","FH110","Labridae","Coris","auricularis",292.4929,3978.99137,"FH","MBH",-33.80868897,114.8213721,20201012,15:06:00,"South-west","Fished","C.FH.13",44.7,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH110","2020-10_south-west_stereo-BRUVs","FH110","Labridae","Coris","auricularis",350.9435,3464.00114,"FH","MBH",-33.80868897,114.8213721,20201012,15:06:00,"South-west","Fished","C.FH.13",44.7,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH110","2020-10_south-west_stereo-BRUVs","FH110","Labridae","Eupetrichthys","angustipes",95.19129,1989.06835,"FH","MBH",-33.80868897,114.8213721,20201012,15:06:00,"South-west","Fished","C.FH.13",44.7,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH110","2020-10_south-west_stereo-BRUVs","FH110","Labridae","Ophthalmolepis","lineolatus",190.26641,2752.94908,"FH","MBH",-33.80868897,114.8213721,20201012,15:06:00,"South-west","Fished","C.FH.13",44.7,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH110","2020-10_south-west_stereo-BRUVs","FH110","Labridae","Ophthalmolepis","lineolatus",261.12562,3460.64499,"FH","MBH",-33.80868897,114.8213721,20201012,15:06:00,"South-west","Fished","C.FH.13",44.7,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH110","2020-10_south-west_stereo-BRUVs","FH110","Labridae","Ophthalmolepis","lineolatus",213.61671,3462.06194,"FH","MBH",-33.80868897,114.8213721,20201012,15:06:00,"South-west","Fished","C.FH.13",44.7,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH110","2020-10_south-west_stereo-BRUVs","FH110","Labridae","Pseudolabrus","biserialis",97.95994,2122.64978,"FH","MBH",-33.80868897,114.8213721,20201012,15:06:00,"South-west","Fished","C.FH.13",44.7,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH110","2020-10_south-west_stereo-BRUVs","FH110","Labridae","Pseudolabrus","biserialis",147.79785,1359.75939,"FH","MBH",-33.80868897,114.8213721,20201012,15:06:00,"South-west","Fished","C.FH.13",44.7,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH110","2020-10_south-west_stereo-BRUVs","FH110","Monacanthidae","Meuschenia","freycineti",477.27654,1880.24529,"FH","MBH",-33.80868897,114.8213721,20201012,15:06:00,"South-west","Fished","C.FH.13",44.7,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH110","2020-10_south-west_stereo-BRUVs","FH110","Scombridae","Sarda","orientalis",515.1468,4668.84994,"FH","MBH",-33.80868897,114.8213721,20201012,15:06:00,"South-west","Fished","C.FH.13",44.7,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH111","2020-10_south-west_stereo-BRUVs","FH111","Dasyatidae","Bathytoshia","brevicaudata",845.23181,1756.14809,"FH","MBH",-33.98618897,114.8788721,20201013,12:28:00,"South-west","Fished","C.FH.24",41.4,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH111","2020-10_south-west_stereo-BRUVs","FH111","Labridae","Austrolabrus","maculatus",88.69663,1866.099,"FH","MBH",-33.98618897,114.8788721,20201013,12:28:00,"South-west","Fished","C.FH.24",41.4,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH111","2020-10_south-west_stereo-BRUVs","FH111","Labridae","Austrolabrus","maculatus",73.11988,2076.2111,"FH","MBH",-33.98618897,114.8788721,20201013,12:28:00,"South-west","Fished","C.FH.24",41.4,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH111","2020-10_south-west_stereo-BRUVs","FH111","Labridae","Austrolabrus","maculatus",100.80152,1234.50685,"FH","MBH",-33.98618897,114.8788721,20201013,12:28:00,"South-west","Fished","C.FH.24",41.4,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH111","2020-10_south-west_stereo-BRUVs","FH111","Labridae","Coris","auricularis",337.39603,6252.60923,"FH","MBH",-33.98618897,114.8788721,20201013,12:28:00,"South-west","Fished","C.FH.24",41.4,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH111","2020-10_south-west_stereo-BRUVs","FH111","Labridae","Eupetrichthys","angustipes",153.9657,2106.85216,"FH","MBH",-33.98618897,114.8788721,20201013,12:28:00,"South-west","Fished","C.FH.24",41.4,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH111","2020-10_south-west_stereo-BRUVs","FH111","Labridae","Ophthalmolepis","lineolatus",250.89528,2133.96977,"FH","MBH",-33.98618897,114.8788721,20201013,12:28:00,"South-west","Fished","C.FH.24",41.4,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH111","2020-10_south-west_stereo-BRUVs","FH111","Labridae","Ophthalmolepis","lineolatus",158.57527,2036.82591,"FH","MBH",-33.98618897,114.8788721,20201013,12:28:00,"South-west","Fished","C.FH.24",41.4,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH111","2020-10_south-west_stereo-BRUVs","FH111","Labridae","Ophthalmolepis","lineolatus",185.89854,2131.29144,"FH","MBH",-33.98618897,114.8788721,20201013,12:28:00,"South-west","Fished","C.FH.24",41.4,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH111","2020-10_south-west_stereo-BRUVs","FH111","Labridae","Pseudolabrus","biserialis",109.0358,2124.3796,"FH","MBH",-33.98618897,114.8788721,20201013,12:28:00,"South-west","Fished","C.FH.24",41.4,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH111","2020-10_south-west_stereo-BRUVs","FH111","Monacanthidae","Acanthaluteres","vittiger",17.54118,651.6874,"FH","MBH",-33.98618897,114.8788721,20201013,12:28:00,"South-west","Fished","C.FH.24",41.4,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH111","2020-10_south-west_stereo-BRUVs","FH111","Scorpididae","Tilodon","sexfasciatus",378.38425,1921.0249,"FH","MBH",-33.98618897,114.8788721,20201013,12:28:00,"South-west","Fished","C.FH.24",41.4,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH111","2020-10_south-west_stereo-BRUVs","FH111","Sphyraenidae","Sphyraena","novaehollandiae",114.05708,1611.41583,"FH","MBH",-33.98618897,114.8788721,20201013,12:28:00,"South-west","Fished","C.FH.24",41.4,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Heterodontidae","Heterodontus","portusjacksoni",584.05393,2167.53221,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Austrolabrus","maculatus",58.65237,1690.12635,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Austrolabrus","maculatus",104.82246,1575.91909,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",188.20473,1200.20178,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",142.11096,2082.39964,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",139.43832,2681.45435,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",274.13299,1334.62208,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",149.36012,2333.9404,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",155.35847,2012.31504,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",105.19557,1981.75251,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",148.80133,1906.64074,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",275.68013,1861.26853,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",140.19366,2279.77523,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",124.48687,2185.04316,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",164.73057,2520.90126,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",193.8954,3416.05659,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",122.3613,2629.76324,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",221.57862,2824.90313,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",323.27849,1576.25887,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",136.4579,2895.23206,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",226.00468,3049.35178,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",203.5088,1467.27022,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",105.26705,2163.04214,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",147.64003,1581.90216,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",151.91823,1604.39589,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",152.18021,2151.36244,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",259.54659,891.24983,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",149.48236,1422.06113,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",125.82857,1908.10376,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",127.44131,1440.55058,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",138.81778,1917.06338,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",95.5334,1708.93182,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",196.65991,2571.6582,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH12","2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",152.11432,1194.75974,"FH","MBH",-33.91868897,114.8963721,20201029,12:46:00,"South-west","Fished","C.FH.21",46.1,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
