"campaignid","sample","family","genus","species","length","number","range"
"2020-10_south-west_stereo-BRUVs","IO211","Serranidae","Caesioperca","spp",79.80866,1,1085.4276
"2020-10_south-west_stereo-BRUVs","IO211","Serranidae","Caesioperca","spp",78.82783,1,1239.29601
"2020-10_south-west_stereo-BRUVs","IO211","Serranidae","Caesioperca","spp",122.13738,1,1279.25236
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Austrolabrus","maculatus",90.08989,1,1954.17561
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Pseudolabrus","biserialis",97.81324,1,3095.30563
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Pseudolabrus","biserialis",98.49686,1,1416.42653
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Pseudolabrus","biserialis",109.10892,1,3222.25597
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Pseudolabrus","biserialis",115.12032,1,1287.57797
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Pseudolabrus","biserialis",116.27472,1,1963.20118
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Pseudolabrus","biserialis",125.01398,1,1209.27307
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Pseudolabrus","biserialis",108.95462,1,2172.49061
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Pseudolabrus","biserialis",122.99887,1,1281.35735
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Pseudolabrus","biserialis",116.97944,1,1036.46256
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Pseudolabrus","biserialis",121.15656,1,1104.51387
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Pseudolabrus","biserialis",159.31071,1,1192.29976
"2020-10_south-west_stereo-BRUVs","IO211","Gerreidae","Parequula","melbournensis",99.8547,1,2255.86756
"2020-10_south-west_stereo-BRUVs","IO211","Mullidae","Upeneichthys","vlamingii",264.1379,1,1385.19277
"2020-10_south-west_stereo-BRUVs","IO211","Scorpididae","Neatypus","obliquus",101.50208,1,1167.75673
"2020-10_south-west_stereo-BRUVs","IO211","Scorpididae","Neatypus","obliquus",102.54282,1,1197.91896
"2020-10_south-west_stereo-BRUVs","IO211","Scorpididae","Neatypus","obliquus",86.9665,1,1865.64729
"2020-10_south-west_stereo-BRUVs","IO211","Scorpididae","Neatypus","obliquus",160.03866,1,1335.21177
"2020-10_south-west_stereo-BRUVs","IO211","Pomacentridae","Chromis","klunzingeri",65.41159,10,1428.54301
"2020-10_south-west_stereo-BRUVs","IO211","Pomacentridae","Chromis","klunzingeri",55.65048,8,1132.10685
"2020-10_south-west_stereo-BRUVs","IO211","Pomacentridae","Chromis","klunzingeri",61.98681,10,1093.70965
"2020-10_south-west_stereo-BRUVs","IO211","Pomacentridae","Chromis","klunzingeri",59.40304,10,1170.87789
"2020-10_south-west_stereo-BRUVs","IO211","Pomacentridae","Chromis","klunzingeri",64.94135,10,1173.41938
"2020-10_south-west_stereo-BRUVs","IO211","Monacanthidae","Scobinichthys","granulatus",196.80228,1,1473.21159
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Choerodon","rubescens",354.04771,1,2620.16201
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Ophthalmolepis","lineolatus",103.95854,1,1763.8272
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Ophthalmolepis","lineolatus",129.95365,1,2068.98363
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Ophthalmolepis","lineolatus",130.63254,1,2144.72055
"2020-10_south-west_stereo-BRUVs","IO211","Labridae","Ophthalmolepis","lineolatus",99.44717,1,2136.60816
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Eupetrichthys","angustipes",77.89699,1,2226.89331
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Ophthalmolepis","lineolatus",218.55743,1,1038.68993
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Ophthalmolepis","lineolatus",201.03106,1,3098.89438
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Ophthalmolepis","lineolatus",298.19166,1,3866.99619
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Ophthalmolepis","lineolatus",200.74427,1,4021.85445
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Pseudolabrus","biserialis",139.36393,1,1079.92177
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Pseudolabrus","biserialis",180.04256,1,1128.99239
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Pseudolabrus","biserialis",125.1869,1,2029.246
"2020-10_south-west_stereo-BRUVs","FHB","Sparidae","Chrysophrys","auratus",279.12073,1,1328.20769
"2020-10_south-west_stereo-BRUVs","FHB","Sparidae","Chrysophrys","auratus",251.41099,1,1333.92888
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Austrolabrus","maculatus",51.70306,1,2021.10286
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Austrolabrus","maculatus",521.5977,1,2130.97857
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Coris","auricularis",162.57999,1,1341.51787
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Coris","auricularis",258.49495,1,3015.46487
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Coris","auricularis",234.19499,1,1590.88238
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Coris","auricularis",208.23807,1,3142.05649
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Coris","auricularis",137.68752,1,3412.51916
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Coris","auricularis",148.2519,1,2804.49568
"2020-10_south-west_stereo-BRUVs","FHB","Labridae","Coris","auricularis",142.65074,1,2432.35629
"2020-10_south-west_stereo-BRUVs","FH108","Mullidae","Upeneichthys","vlamingii",255.66922,1,3077.70843
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Eupetrichthys","angustipes",52.32802,1,3050.01291
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Eupetrichthys","angustipes",142.07878,1,1557.21147
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Ophthalmolepis","lineolatus",161.51816,1,1128.60151
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Ophthalmolepis","lineolatus",223.84932,1,1964.639
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Ophthalmolepis","lineolatus",273.45386,1,4093.87085
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Ophthalmolepis","lineolatus",227.95941,1,1775.38841
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Austrolabrus","maculatus",100.64878,1,1220.50332
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Austrolabrus","maculatus",93.32817,1,2898.55326
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Austrolabrus","maculatus",62.78389,1,1287.37916
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Coris","auricularis",221.21202,1,1372.38228
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Coris","auricularis",222.72226,1,1808.24559
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Coris","auricularis",278.29174,1,1379.81618
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Coris","auricularis",237.91267,1,1794.29136
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Coris","auricularis",271.28521,1,1051.60757
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Coris","auricularis",210.26058,1,1562.06464
"2020-10_south-west_stereo-BRUVs","FH108","Gerreidae","Parequula","melbournensis",141.74782,1,2270.88022
"2020-10_south-west_stereo-BRUVs","FH108","Gerreidae","Parequula","melbournensis",138.11625,1,2085.40764
"2020-10_south-west_stereo-BRUVs","FH108","Monacanthidae","Meuschenia","freycineti",565.70267,1,2037.85492
"2020-10_south-west_stereo-BRUVs","FH108","Serranidae","Caesioperca","spp",105.94318,1,1918.31946
"2020-10_south-west_stereo-BRUVs","FH108","Serranidae","Caesioperca","spp",130.52771,1,2622.91802
"2020-10_south-west_stereo-BRUVs","FH108","Serranidae","Caesioperca","spp",120.26104,1,2618.7385
"2020-10_south-west_stereo-BRUVs","FH108","Serranidae","Caesioperca","spp",107.53442,1,1981.39075
"2020-10_south-west_stereo-BRUVs","FH108","Serranidae","Caesioperca","spp",130.78233,1,1308.34465
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Choerodon","rubescens",545.60293,1,3432.67223
"2020-10_south-west_stereo-BRUVs","FH108","Labridae","Choerodon","rubescens",508.43966,1,3694.94794
"2020-10_south-west_stereo-BRUVs","FH102","Gerreidae","Parequula","melbournensis",146.40316,1,1593.56705
"2020-10_south-west_stereo-BRUVs","FH102","Gerreidae","Parequula","melbournensis",182.94573,1,3311.68688
"2020-10_south-west_stereo-BRUVs","FH102","Gerreidae","Parequula","melbournensis",126.64044,1,1882.36822
"2020-10_south-west_stereo-BRUVs","FH102","Gerreidae","Parequula","melbournensis",138.8132,1,1783.01769
"2020-10_south-west_stereo-BRUVs","FH102","Gerreidae","Parequula","melbournensis",118.13127,1,2090.26194
"2020-10_south-west_stereo-BRUVs","FH102","Gerreidae","Parequula","melbournensis",126.12356,1,2036.62209
"2020-10_south-west_stereo-BRUVs","FH102","Pinguipedidae","Parapercis","ramsayi",141.16344,1,1129.15526
"2020-10_south-west_stereo-BRUVs","FH102","Rhinobatidae","Trygonorrhina","dumerilii",663.17448,1,1800.80003
"2020-10_south-west_stereo-BRUVs","FH102","Labridae","Eupetrichthys","angustipes",83.93121,1,7348.5458
"2020-10_south-west_stereo-BRUVs","FH102","Myliobatidae","Myliobatis","tenuicaudatus",672.1556,1,1460.14851
"2020-10_south-west_stereo-BRUVs","FH102","Platycephalidae","Platycephalus","spp",262.57306,1,1820.5731
"2020-10_south-west_stereo-BRUVs","FH102","Platycephalidae","Platycephalus","spp",250.45454,1,2181.78317
"2020-10_south-west_stereo-BRUVs","FH102","Platycephalidae","Platycephalus","spp",238.78973,1,1957.65716
"2020-10_south-west_stereo-BRUVs","FH102","Platycephalidae","Platycephalus","spp",229.55663,1,2036.78537
"2020-10_south-west_stereo-BRUVs","FH102","Mullidae","Parupeneus","chrysopleuron",97.24603,1,3697.10709
"2020-10_south-west_stereo-BRUVs","FH102","Carangidae","Pseudocaranx","spp",232.24485,1,2015.20091
"2020-10_south-west_stereo-BRUVs","FH102","Labridae","Coris","auricularis",140.3082,1,1955.71094
"2020-10_south-west_stereo-BRUVs","FH102","Labridae","Coris","auricularis",178.96463,1,4624.81159
"2020-10_south-west_stereo-BRUVs","FH102","Labridae","Coris","auricularis",285.54503,1,1273.55102
"2020-10_south-west_stereo-BRUVs","FH102","Labridae","Coris","auricularis",378.8548,1,5252.62899
"2020-10_south-west_stereo-BRUVs","FH102","Labridae","Coris","auricularis",92.55775,1,4536.5933
"2020-10_south-west_stereo-BRUVs","FH102","Labridae","Coris","auricularis",266.99894,1,1227.42316
"2020-10_south-west_stereo-BRUVs","FH102","Labridae","Coris","auricularis",111.04389,1,4437.58811
"2020-10_south-west_stereo-BRUVs","FH102","Labridae","Coris","auricularis",272.37608,1,1483.34335
"2020-10_south-west_stereo-BRUVs","FH102","Labridae","Coris","auricularis",165.1651,1,4102.49014
"2020-10_south-west_stereo-BRUVs","FH102","Labridae","Coris","auricularis",146.12435,1,1477.40689
"2020-10_south-west_stereo-BRUVs","FH102","Labridae","Coris","auricularis",143.98653,1,1123.87023
"2020-10_south-west_stereo-BRUVs","FH102","Labridae","Coris","auricularis",252.48823,1,2146.81685
"2020-10_south-west_stereo-BRUVs","FH102","Labridae","Coris","auricularis",120.39548,1,3679.42355
"2020-10_south-west_stereo-BRUVs","IO216","Mullidae","Parupeneus","chrysopleuron",146.07461,1,2156.01713
"2020-10_south-west_stereo-BRUVs","IO216","Labridae","Austrolabrus","maculatus",73.5952,1,1804.00916
"2020-10_south-west_stereo-BRUVs","IO216","Labridae","Austrolabrus","maculatus",81.50479,1,1563.98843
"2020-10_south-west_stereo-BRUVs","IO216","Labridae","Eupetrichthys","angustipes",102.97256,1,2410.10832
"2020-10_south-west_stereo-BRUVs","IO216","Monacanthidae","Scobinichthys","granulatus",112.97846,1,2706.43848
"2020-10_south-west_stereo-BRUVs","IO216","Triakidae","Furgaleus","macki",1198.78509,1,4898.11334
"2020-10_south-west_stereo-BRUVs","IO216","Monacanthidae","Meuschenia","venusta",126.48474,1,2119.77441
"2020-10_south-west_stereo-BRUVs","IO216","Heterodontidae","Heterodontus","portusjacksoni",470.65429,1,1539.74599
"2020-10_south-west_stereo-BRUVs","IO216","Labridae","Ophthalmolepis","lineolatus",178.52841,1,1975.75083
"2020-10_south-west_stereo-BRUVs","IO216","Heterodontidae","Heterodontus","portusjacksoni",404.95925,1,1472.67845
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",86.85778,1,2202.26019
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",94.43777,1,2207.56419
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",122.15277,1,1971.30725
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",76.67587,1,2031.21436
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",113.03927,1,2172.18024
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",68.57526,1,1870.46965
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",98.55121,1,2173.83582
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",119.51337,1,1891.21278
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",92.67087,1,2482.23924
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",80.93812,1,2403.76086
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",92.1201,1,2050.86578
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",124.11193,1,2199.26923
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",101.73794,1,2652.44253
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",117.78697,1,2076.71576
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",113.58786,1,2031.63932
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",108.90404,1,2312.36072
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",111.39577,1,2195.68761
"2020-10_south-west_stereo-BRUVs","IO216","Serranidae","Caesioperca","spp",91.62353,1,2395.18048
"2020-10_south-west_stereo-BRUVs","IO216","Labridae","Coris","auricularis",152.59393,1,1500.10625
"2020-10_south-west_stereo-BRUVs","IO216","Labridae","Coris","auricularis",167.67674,1,2823.25884
"2020-10_south-west_stereo-BRUVs","IO216","Labridae","Coris","auricularis",157.86764,1,2064.62546
"2020-10_south-west_stereo-BRUVs","IO216","Labridae","Coris","auricularis",132.92002,1,1643.98227
"2020-10_south-west_stereo-BRUVs","IO216","Labridae","Coris","auricularis",115.73023,1,1695.01012
"2020-10_south-west_stereo-BRUVs","IO216","Labridae","Coris","auricularis",101.93653,1,2088.13507
"2020-10_south-west_stereo-BRUVs","FH95","Serranidae","Caesioperca","spp",137.17667,1,1976.19537
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Eupetrichthys","angustipes",83.0429,1,4674.0201
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Austrolabrus","maculatus",87.13251,1,2151.65084
"2020-10_south-west_stereo-BRUVs","FH95","Mullidae","Upeneichthys","vlamingii",209.60074,1,2812.82926
"2020-10_south-west_stereo-BRUVs","FH95","Oplegnathidae","Oplegnathus","woodwardi",415.9751,1,1880.54302
"2020-10_south-west_stereo-BRUVs","FH95","Gerreidae","Parequula","melbournensis",109.15644,1,2202.43945
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Choerodon","rubescens",363.23885,1,3877.56707
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Pseudolabrus","biserialis",145.22249,1,1850.85051
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Pseudolabrus","biserialis",117.19079,1,1526.31292
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Pseudolabrus","biserialis",170.63853,1,2065.45309
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Pseudolabrus","biserialis",180.3515,1,1761.20027
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Pseudolabrus","biserialis",128.25979,1,2295.13004
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Pseudolabrus","biserialis",105.89179,1,2262.04128
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Pseudolabrus","biserialis",132.29272,1,1798.09158
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Pseudolabrus","biserialis",127.21522,1,2115.36355
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Pseudolabrus","biserialis",124.57277,1,1827.76513
"2020-10_south-west_stereo-BRUVs","FH95","Pomacentridae","Chromis","klunzingeri",61.11262,1,2500.40977
"2020-10_south-west_stereo-BRUVs","FH95","Carangidae","Pseudocaranx","spp",317.80344,1,2130.71005
"2020-10_south-west_stereo-BRUVs","FH95","Carangidae","Pseudocaranx","spp",310.29682,1,2102.93698
"2020-10_south-west_stereo-BRUVs","FH95","Carangidae","Pseudocaranx","spp",323.86327,1,2019.45766
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Ophthalmolepis","lineolatus",205.44884,1,4736.74398
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Ophthalmolepis","lineolatus",179.16354,1,3241.63247
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Ophthalmolepis","lineolatus",215.58316,1,2257.39953
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Ophthalmolepis","lineolatus",167.5731,1,2549.96988
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Ophthalmolepis","lineolatus",224.86575,1,3300.4923
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Ophthalmolepis","lineolatus",142.00996,1,1930.46441
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Ophthalmolepis","lineolatus",175.56804,1,2317.89906
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Ophthalmolepis","lineolatus",268.74342,1,2414.13033
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Ophthalmolepis","lineolatus",274.53863,1,2118.71617
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Ophthalmolepis","lineolatus",171.99466,1,1592.59656
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Ophthalmolepis","lineolatus",206.22668,1,3468.28553
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Ophthalmolepis","lineolatus",131.85668,1,1614.71497
"2020-10_south-west_stereo-BRUVs","FH95","Monacanthidae","Meuschenia","galii",355.41396,1,4990.48227
"2020-10_south-west_stereo-BRUVs","FH95","Cheilodactylidae","Dactylophora","nigricans",942.37217,1,3847.50507
"2020-10_south-west_stereo-BRUVs","FH95","Scorpididae","Scorpis","georgiana",296.79308,1,1832.33766
"2020-10_south-west_stereo-BRUVs","FH95","Scorpididae","Neatypus","obliquus",169.24939,1,1863.09997
"2020-10_south-west_stereo-BRUVs","FH95","Scorpididae","Neatypus","obliquus",171.99051,1,1711.29598
"2020-10_south-west_stereo-BRUVs","FH95","Scorpididae","Neatypus","obliquus",184.64836,1,1365.08888
"2020-10_south-west_stereo-BRUVs","FH95","Scorpididae","Neatypus","obliquus",173.39896,1,1089.53429
"2020-10_south-west_stereo-BRUVs","FH95","Scorpididae","Neatypus","obliquus",178.68856,1,1376.44141
"2020-10_south-west_stereo-BRUVs","FH95","Scorpididae","Neatypus","obliquus",173.87823,1,1907.36333
"2020-10_south-west_stereo-BRUVs","FH95","Scorpididae","Neatypus","obliquus",167.68881,1,1460.41103
"2020-10_south-west_stereo-BRUVs","FH95","Scorpididae","Neatypus","obliquus",193.8024,1,2159.22594
"2020-10_south-west_stereo-BRUVs","FH95","Scorpididae","Neatypus","obliquus",176.81274,1,2169.54852
"2020-10_south-west_stereo-BRUVs","FH95","Scorpididae","Neatypus","obliquus",199.54728,1,1297.17437
"2020-10_south-west_stereo-BRUVs","FH95","Scorpididae","Neatypus","obliquus",199.81401,1,2095.14499
"2020-10_south-west_stereo-BRUVs","FH95","Scorpididae","Neatypus","obliquus",201.47152,1,1334.56445
"2020-10_south-west_stereo-BRUVs","FH95","Scorpididae","Neatypus","obliquus",225.24883,1,1481.27831
"2020-10_south-west_stereo-BRUVs","FH95","Scorpididae","Neatypus","obliquus",210.72682,1,1344.74967
"2020-10_south-west_stereo-BRUVs","FH95","Glaucosomatidae","Glaucosoma","hebraicum",528.00872,1,1629.9502
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Coris","auricularis",79.77118,1,2153.63688
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Coris","auricularis",72.8701,1,1799.18521
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Coris","auricularis",78.16061,1,1841.36263
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Coris","auricularis",89.53297,1,2074.95525
"2020-10_south-west_stereo-BRUVs","FH95","Labridae","Coris","auricularis",251.33971,1,2733.01516
