OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
FH18	11	1	412.83001	1044.40299	735.19517	949.49254
FH18	12	0	1232.99056	1063.88060	1436.47429	1019.55224
FH18	13	0	1003.31584	898.65672	747.12592	831.06716
FH18	13	1	971.08080	703.20896	775.65582	638.73134
FH18	14	0	1376.59916	999.73881	1534.97901	952.76119
FH18	14	1	1335.96957	1013.84328	1485.95488	969.55224
FH18	15	0	1219.05037	1012.16418	1551.85414	964.32836
FH18	16	0	1379.46170	907.22388	1766.25603	863.64925
FH18	16	1	1344.87618	926.02985	1721.26128	880.10448
FH18	17	0	1700.39874	900.67164	1911.94124	860.37313
FH18	18	0	393.04827	830.87313	650.61910	751.16418
FH18	18	1	478.67261	747.58955	727.84890	670.90299
FH18	19	0	1031.41343	234.56716	1042.27597	159.41045
FH18	19	1	1133.15530	144.90299	1152.74816	62.02239
FH18	20	0	280.70514	782.84328	507.13851	706.28358
FH18	20	1	375.05981	711.31343	591.08395	641.47015
FH18	21	0	283.71459	382.28358	463.57503	332.61940
FH18	21	1	350.87093	364.14925	529.05247	310.45522
FH18	22	0	1434.16579	224.98507	1592.21721	117.53731
FH18	22	1	1527.51312	232.37313	1715.11333	117.53731
FH18	23	0	1384.09234	114.85075	1504.97377	4.02985
FH18	24	0	1145.49948	493.16418	1441.23715	412.08209
FH18	24	1	1212.99161	455.55224	1515.78069	371.44776
FH18	25	0	1257.98636	437.08209	1456.68311	353.98507
FH18	25	1	1340.25289	440.10448	1539.95698	354.99254
FH18	26	0	1232.80273	423.31343	1487.91081	339.20896
FH18	26	1	1308.68940	407.19403	1575.88562	318.05224
FH18	27	0	422.07030	850.10448	640.75656	768.61194
FH18	27	1	491.91291	782.94030	703.54774	713.87313
FH18	28	0	432.47954	798.38806	703.21196	712.19403
FH18	28	1	529.18468	732.90299	776.07660	668.87313
FH18	29	0	1534.93284	379.05970	1736.32739	273.37313
FH18	29	1	1592.01574	311.22388	1796.09654	198.14925
FH18	30	0	1841.42707	44.32836	1887.76495	34.25373
FH18	31	0	706.96013	126.88060	644.07030	70.52239
FH18	31	1	804.00105	109.41791	725.66527	49.70149
FH18	32	0	858.25813	584.32836	1271.26967	507.76119
FH18	32	1	1075.84470	544.02985	1478.78279	471.49254
IO204	0	0	1489.75248	427.18812	1487.58416	432.23762
IO204	0	1	1550.94059	423.92079	1554.71287	428.97030
IO204	1	0	1608.71287	421.78218	1638.41584	427.72277
IO204	2	0	1897.42574	426.00000	1760.49505	447.78218
IO204	3	0	895.45545	417.48515	866.39604	404.94059
IO204	3	1	989.61386	438.87129	966.49505	430.18812
IO204	4	0	1612.45545	410.01980	1594.45545	420.59406
IO204	5	0	1710.00000	584.00990	1857.02970	622.63366
IO204	6	0	1413.86139	927.92079	1007.52475	925.54455
IO204	7	0	875.56436	998.31683	473.30693	956.43564
IO204	7	1	882.99010	940.69307	524.99010	909.50495
IO204	8	0	1568.31683	444.35644	1027.72277	427.72277
IO204	9	0	1227.32673	222.17822	552.47525	185.34653
IO204	10	0	879.62376	679.27723	489.49505	642.36634
IO204	10	1	1007.64356	644.82178	634.44554	616.52475
IO204	11	0	1542.17822	475.24752	1303.36634	463.36634
IO204	12	0	240.00000	248.31683	111.68317	226.93069
IO204	13	0	758.35644	848.75248	89.10891	781.78218
IO204	14	0	105.14851	324.96040	159.20792	303.31683
IO204	14	1	330.29703	371.00000	350.79208	346.38614
IO204	15	0	131.58416	417.12871	493.73267	404.04950
IO204	16	0	1407.25743	336.13861	1232.31683	322.96040
IO204	16	1	1517.15842	326.03960	1346.37624	315.83168
IO204	17	0	596.58416	482.91089	0.89109	424.66337
IO204	17	1	802.72277	599.94059	224.55446	541.99010
IO204	18	0	1083.61386	528.61386	792.31683	512.84158
IO204	18	1	1227.07921	514.35644	930.73267	494.72277
IO204	19	0	1172.67327	590.49505	817.42574	566.73267
IO204	20	0	1241.58416	523.96040	948.11881	507.32673
IO204	21	0	456.23762	635.64356	256.63366	589.30693
IO204	22	0	444.35644	708.11881	304.15842	659.40594
IO204	23	0	924.35644	943.36634	333.86139	893.46535
IO204	24	0	933.86139	1055.04950	248.31683	1007.52475
IO204	25	0	1657.42574	43.96040	1418.61386	13.06931
IO204	26	0	600.00000	249.50495	1084.75248	253.06931
IO204	27	0	1236.83168	815.04950	770.69307	793.02970
IO204	27	1	1448.15842	54.35644	1153.05941	19.00990
IO204	28	0	1491.08911	463.36634	1217.82178	458.61386
IO204	29	0	1468.51485	674.85149	904.15842	658.21782
IO204	30	0	1233.26733	957.62376	653.46535	929.10891
IO204	31	0	471.68317	433.66337	316.75248	399.06931
IO204	31	1	891.93069	349.61386	759.02970	329.15842
IO204	32	0	692.67327	466.93069	837.62376	457.42574
IO204	33	0	1352.07921	327.92079	134.25743	281.58416
IO207	0	0	1377.24412	790.28814	1360.48697	804.20339
IO207	0	1	1428.81437	795.16949	1417.54990	812.44068
IO207	1	0	1378.76987	875.40678	1326.00509	907.01695
IO207	2	0	749.05340	827.47458	673.81055	815.55932
IO207	2	1	807.33694	835.10169	725.99110	831.42373
IO207	3	0	947.18373	763.93220	1017.97839	749.28814
IO207	4	0	1393.58416	1075.21232	920.86139	1074.76348
IO207	4	1	1812.07921	996.49285	1336.30693	1002.27173
IO207	5	0	650.78218	787.98460	243.82178	838.17822
IO207	5	1	577.86139	858.60286	183.65347	907.18372
IO207	6	0	186.75248	971.98900	0.29703	958.86359
IO207	6	1	297.12871	945.39824	89.70297	946.29593
IO207	7	0	1559.85149	692.65127	1675.51485	684.99780
IO207	7	1	1604.10891	689.50935	1735.06931	682.45435
IO207	8	0	501.59377	890.23729	633.77368	875.94915
IO207	8	1	570.86268	870.71186	711.89193	859.47458
IO207	9	0	130.60394	775.40678	16.17292	798.42373
IO207	9	1	239.84743	810.79661	117.78767	824.66102
IO207	10	0	66.23762	950.30363	8.16832	943.08361
IO207	10	1	171.38614	952.69747	93.86139	946.52475
IO207	11	0	1354.83168	645.31903	1178.13861	648.77888
IO207	11	1	1474.53465	611.05721	1293.38614	598.95710
IO207	12	0	1431.35644	417.48735	1137.45545	400.39054
IO207	12	1	1482.29703	345.37294	1202.21782	318.30363
IO207	13	0	1057.96040	339.79098	927.12871	372.03520
IO207	13	1	1002.08911	419.88559	871.33663	454.10781
IO207	14	0	569.30693	629.02750	586.14851	655.57096
IO207	14	1	618.46535	589.97800	639.76238	614.57646
IO207	15	0	448.48515	770.19252	153.79208	783.01210
IO207	15	1	594.06931	741.72057	323.70297	743.35864
IO207	16	0	960.87129	587.74477	782.00990	598.26403
IO207	16	1	877.25743	595.07591	695.87129	604.84708
IO207	17	0	1045.29703	310.89549	1011.60396	297.33553
IO207	17	1	981.58416	289.94939	948.78218	286.11441
IO207	18	0	975.25743	314.99230	1057.13861	321.81408
IO207	18	1	932.18812	351.04950	1010.35644	358.32013
IO207	19	0	351.42574	568.26403	125.63366	583.29593
IO207	19	1	264.38614	485.25523	49.90099	508.62596
IO207	20	0	685.00990	548.25523	706.92079	570.06711
IO207	20	1	633.62376	588.20242	648.70297	612.55776
IO207	21	0	1656.79208	246.03520	1597.58416	228.62486
IO207	22	0	1310.92181	777.35593	1044.83153	790.77966
IO207	23	0	1157.31683	861.77558	814.61386	879.47635
IO207	23	1	904.94059	884.26513	581.96040	890.32783
IO207	24	0	959.73267	1017.91859	789.46535	1023.56436
IO207	24	1	1050.77228	988.89329	878.87129	996.03520
IO207	25	0	612.73999	375.86441	720.15257	374.64407
IO207	25	1	871.50668	488.13559	971.59568	473.49153
IO207	26	0	1439.43929	578.89831	1777.49523	532.18644
IO207	27	0	254.01271	797.69492	351.81055	791.72881
IO207	27	1	485.62111	740.03390	569.99237	729.18644
IO207	28	0	1686.86586	588.20339	1464.71710	573.55932
IO207	28	1	1882.16147	469.83051	1672.21869	435.66102
IO207	29	0	1487.90846	474.71186	1075.34647	453.96610
IO207	29	1	1625.83598	314.84746	1177.87667	268.47458
IO207	30	0	1683.86139	604.40704	1461.78218	589.51705
IO207	30	1	1889.40594	478.52365	1686.02970	452.16172
IO207	31	0	1296.23762	585.74257	798.95050	621.95710
IO207	31	1	1501.78218	560.79208	1009.45545	593.17822
IO207	32	0	657.17822	514.75248	668.20792	517.16942
IO207	32	1	826.97030	392.01210	795.13861	394.89329
IO207	33	0	1249.24752	829.98020	734.70297	874.68977
IO207	33	1	1432.30693	786.42794	932.33663	825.65017
IO207	34	0	1774.50495	674.67987	1546.02970	694.09021
IO207	34	1	1622.26733	708.52915	1363.15842	742.20902
IO207	35	0	1649.06931	602.16172	1057.77228	589.62596
IO207	35	1	1416.28713	695.90979	912.30693	661.41254
IO207	36	0	1080.00000	837.62376	706.93069	856.63366
IO207	37	0	1154.68531	707.79661	752.05340	745.40678
IO207	37	1	638.41386	679.84746	310.03179	688.27119
FH26	0	0	398.68206	309.83209	318.40294	385.52612
FH26	1	0	644.14376	97.86567	287.18573	216.94776
FH26	2	0	1279.32844	858.35821	807.89087	894.62687
FH26	3	0	624.55404	481.56716	634.62749	535.97015
FH26	3	1	912.65477	550.07463	840.12592	598.43284
FH26	4	0	979.13956	701.19403	249.82162	737.46269
FH26	4	1	1811.20672	394.92537	846.16999	507.76119
FH26	5	0	1494.90031	217.61194	1251.12277	304.25373
FH26	6	0	658.80378	215.59701	674.92130	276.04478
FH26	6	1	235.71878	354.62687	354.58552	398.95522
FH26	7	0	547.99580	197.46269	427.11438	276.04478
FH26	8	0	1001.30115	703.20896	634.62749	745.52239
FH26	8	1	1827.32424	342.53731	1343.79853	479.55224
IO222	0	0	993.56643	735.86441	1003.33121	754.16949
IO222	1	0	895.91863	912.81356	726.25556	923.79661
IO222	2	0	429.78830	667.25424	756.53465	683.18644
IO222	2	1	617.15003	670.30508	929.55435	686.84746
IO222	3	0	988.97266	625.54237	1378.05467	656.54237
IO222	4	0	825.12397	1038.50847	219.70757	999.45763
IO222	5	0	745.48760	373.32203	1010.87667	398.32203
IO222	5	1	871.51430	431.28814	1140.87031	445.30508
IO222	6	0	496.78322	914.03390	250.22250	874.98305
IO222	7	0	644.47552	1043.38983	142.80992	1050.71186
IO222	8	0	292.94342	921.35593	21.97076	894.50847
IO222	9	0	770.16338	47.89831	1079.44247	65.28814
IO222	9	1	833.93961	142.47458	1150.84743	155.28814
IO222	10	0	1113.18500	619.93220	1478.14367	644.33898
IO222	11	0	960.35474	85.72881	1034.86904	105.25424
IO222	11	1	1104.99555	106.77966	1163.03179	130.57627
IO222	12	0	748.22632	36.61017	760.43229	63.45763
IO222	13	0	869.06548	594.30508	1133.93516	623.59322
IO222	14	0	377.16465	916.47458	111.07438	914.03390
IO222	15	0	1768.03560	867.37288	1677.10108	933.10169
IO222	15	1	1848.90019	870.42373	1780.24158	936.45763
IO222	16	0	147.69231	960.40678	57.36809	929.89831
IO222	17	0	1052.15512	979.93220	593.21043	993.35593
IO222	18	0	983.80165	510.10169	79.33884	474.71186
IO222	19	0	1762.54291	938.44068	1358.52511	967.72881
IO222	20	0	938.63954	1028.74576	543.16592	1028.74576
IO222	21	0	247.78131	820.06780	151.35410	806.64407
FH55	0	0	1443.69231	236.17312	968.61538	270.61503
FH55	1	0	83.69231	206.55809	182.53846	259.23918
FH55	1	1	143.17949	230.33941	247.51282	282.69248
FH55	2	0	140.30769	915.17084	113.23077	925.01139
FH55	3	0	627.33333	455.64465	959.15385	481.28929
FH55	3	1	505.89744	456.48519	859.05128	475.75399
FH55	4	0	1695.71795	562.95900	1633.25641	635.97950
FH55	4	1	1581.66667	577.51481	1493.15385	646.23007
FH55	5	0	1245.79487	389.33713	1616.64103	416.90433
FH55	5	1	1119.23077	372.32118	1459.25641	405.49431
FH55	6	0	174.79487	285.02506	455.87179	320.15945
FH55	6	1	219.30769	292.40547	498.53846	324.87472
FH55	7	0	20.10256	324.05467	360.35897	356.48975
FH55	8	0	78.76923	286.60592	489.84615	317.35763
FH55	9	0	1185.25641	445.88383	1514.92308	480.09339
FH55	9	1	1207.82051	488.32118	1539.33333	519.66059
FH55	10	0	347.46154	688.47836	17.23077	713.46469
FH55	10	1	510.94872	701.80410	218.05128	733.55581
FH55	11	0	364.43590	732.59453	2.25641	757.27563
FH55	11	1	479.51282	731.97950	155.69231	759.35991
FH55	12	0	1133.53846	681.45786	769.23077	741.73121
FH55	13	0	510.76923	472.34624	112.00000	514.16856
FH55	13	1	763.07692	537.53986	444.30769	579.36219
FH55	14	0	498.97436	644.82232	367.28205	671.96128
FH55	14	1	304.30769	570.19818	216.23077	592.46014
FH55	15	0	551.38462	861.04784	81.23077	886.87927
FH55	16	0	1063.38462	770.02278	854.15385	787.24374
FH55	17	0	1726.76923	683.91800	1299.69231	771.25285
FH55	18	0	126.76923	407.52164	394.84615	430.64009
FH55	18	1	237.74359	353.19362	488.79487	382.66743
FH55	19	0	1502.76923	330.88838	941.53846	402.23235
FH55	19	1	1272.61538	626.10478	733.53846	686.37813
FH55	20	0	451.69231	511.70843	544.00000	537.53986
FH55	21	0	1265.23077	729.43052	921.84615	781.09339
FH55	22	0	1677.53846	725.74032	1078.15385	811.84510
FH55	23	0	934.58974	593.35308	684.79487	638.38041
FH55	23	1	678.89744	603.43508	401.76923	644.14123
FH55	24	0	624.61538	473.37585	855.00000	499.07973
FH55	24	1	518.35897	457.79499	763.51282	480.21868
FH55	25	0	489.58974	664.15490	305.02564	688.55581
FH55	25	1	239.56410	601.76993	56.20513	623.71526
FH55	26	0	393.84615	405.69476	536.92308	438.03417
FH55	26	1	260.92308	440.54670	386.97436	470.20046
FH55	27	0	1211.76923	581.65604	672.76923	644.61503
FH55	27	1	967.97436	511.10478	334.20513	571.75626
FH55	28	0	420.92308	790.93394	203.07692	800.77449
FH55	29	0	1285.92308	649.07062	808.30769	722.87016
FH55	29	1	981.43590	556.56492	571.46154	609.15490
FH55	30	0	1185.53846	671.00000	844.43590	736.54442
FH55	30	1	1431.79487	536.83371	1077.74359	598.10934
FH55	31	0	585.53846	441.94989	853.74359	465.80866
FH55	32	0	270.12821	215.84966	676.92308	233.71298
FH55	33	0	188.71795	734.78815	216.87179	736.33941
FH55	33	1	58.66667	793.62642	76.97436	785.54214
FH55	34	0	1272.43590	352.46697	1663.61538	376.43052
FH55	34	1	1353.66667	276.20273	1756.74359	291.14579
FH55	35	0	738.58974	240.67426	1022.33333	270.46469
FH55	35	1	938.35897	258.14351	1216.46154	282.86333
FH55	36	0	1037.53846	409.61276	1191.38462	442.82460
FH55	37	0	576.00000	418.22323	980.92308	439.13440
FH55	38	0	1061.10256	156.84966	1264.71795	180.77449
FH55	38	1	1169.41026	142.90888	1373.23077	162.52847
FH55	39	0	1629.53846	269.38497	1904.00000	285.37585
FH55	40	0	1462.07692	322.88383	1843.69231	346.87927
FH55	41	0	1459.69231	184.51025	1842.46154	190.66059
FH55	42	0	1241.61538	312.33941	1414.10256	340.34396
FH55	42	1	1331.05128	295.11845	1516.46154	339.52392
FH55	43	0	521.84615	420.68337	909.53846	431.75399
FH55	44	0	1102.76923	408.38269	1278.76923	440.36446
FH55	45	0	1026.56410	311.66970	1342.43590	336.69476
FH55	46	0	739.69231	71.34396	1116.30769	79.95444
FH55	47	0	704.41026	407.03645	1034.79487	431.66515
FH55	47	1	802.66667	313.14123	1139.05128	331.65376
FH55	48	0	1276.30769	333.34852	1639.38462	361.64009
FH55	49	0	1159.51282	216.19362	1348.10256	239.97950
FH55	49	1	1295.71795	213.32346	1483.07692	236.49431
FH55	50	0	569.25641	281.32574	623.84615	324.64237
FH55	50	1	723.92308	245.85877	746.61538	282.34852
FH55	51	0	1087.71795	62.93850	1398.66667	52.07289
FH55	51	1	1237.05128	53.09795	1549.43590	49.40774
FH55	52	0	1213.35897	210.02961	1219.07692	246.05923
FH55	52	1	1406.17949	217.82005	1453.92308	249.13895
FH55	53	0	999.17949	382.70387	1055.46154	421.02961
FH55	53	1	1150.97436	379.21868	1209.92308	415.08428
FH55	54	0	545.38462	405.79271	588.30769	439.43052
FH55	54	1	659.64103	304.31207	689.94872	347.67882
FH55	55	0	1060.92308	356.71982	1428.92308	383.78132
FH55	56	0	1123.69231	387.47153	1475.69231	418.22323
FH55	57	0	460.10256	266.35080	527.43590	306.71526
FH55	57	1	566.48718	114.72437	617.33333	162.23918
FH55	58	0	1533.53846	402.23235	1886.76923	436.67426
FH55	59	0	1617.23077	524.00911	1184.00000	599.04328
FH55	59	1	979.69231	420.68337	428.30769	487.10706
FH27	0	0	1009.64218	758.08582	994.24869	764.80597
FH27	0	1	1266.01154	824.07463	1193.19937	846.41045
FH27	1	0	361.88038	986.30597	258.38405	962.12687
FH27	1	1	272.22665	1027.10821	166.21196	997.38806
FH27	2	0	1841.42707	879.86567	1887.76495	932.53731
FH27	2	1	1697.37671	811.86194	1735.65582	840.85821
FH27	3	0	527.69360	588.99254	517.63484	600.08955
FH27	3	1	639.50892	599.06716	613.83631	605.63060
FH27	4	0	582.40189	737.05970	256.87303	735.50000
FH27	4	1	413.67156	686.18284	83.60965	692.17910
FH27	5	0	671.55509	231.28358	564.86884	254.14925
FH27	5	1	613.12907	234.97761	523.90346	265.90299
FH27	6	0	881.32004	548.05970	912.66317	558.05970
FH27	6	1	936.72403	540.33582	959.33683	547.98507
FH27	7	0	1032.55719	445.47388	847.43966	455.08955
FH27	7	1	1094.00525	434.89552	911.90976	441.48881
FH27	8	0	459.54774	284.65672	542.80273	316.33582
FH27	8	1	412.53830	296.74627	502.17314	322.38060
FH27	9	0	963.02204	270.00000	859.17314	275.48507
FH27	9	1	1029.50682	294.17910	920.62120	293.61940
FH27	10	0	743.42078	2.01493	297.87408	37.27612
FH27	10	1	795.80273	44.32836	394.24344	82.61194
FH27	11	0	924.61910	425.44030	709.51626	432.47761
FH27	11	1	1002.52046	437.52985	788.08919	443.22388
FH27	12	0	262.41028	189.92537	116.85205	245.12687
FH27	12	1	187.86674	113.35821	47.34523	173.93284
FH27	13	0	699.35152	406.47015	604.00839	427.33582
FH27	13	1	645.29066	395.05224	558.67786	412.89552
FH27	14	0	398.19727	397.38806	109.51417	398.35075
FH27	14	1	349.50892	340.63433	58.81112	332.19403
FH27	15	0	457.29591	565.22388	401.83316	577.05224
FH27	15	1	624.51522	483.61940	555.95698	500.48507
FH27	16	0	1706.44281	733.43284	1895.82371	759.62687
FH27	17	0	975.41238	640.97761	1006.99056	646.08955
FH27	17	1	851.50892	568.77612	860.58972	575.23134
FH27	18	0	830.96537	716.44776	1120.56348	725.18657
FH27	18	1	941.10178	717.11940	1234.72928	726.52985
FH27	19	0	559.35992	527.13433	815.05561	539.45522
FH27	19	1	675.87618	477.76866	912.09654	491.76866
FH27	20	0	594.33368	384.85075	904.59601	402.98507
FH27	20	1	707.15635	405.00000	1011.37461	419.10448
FH27	21	0	358.61490	940.97015	10.07345	1047.76119
FH27	22	0	761.55299	614.55224	687.00944	620.59701
FH27	22	1	1116.13851	689.10448	1073.83001	699.17910
FH27	23	0	1104.05037	1061.86567	554.03987	1059.85075
FH27	23	1	1500.94439	1003.43284	942.87513	1027.61194
FH27	24	0	1073.83001	735.44776	600.37775	741.49254
FH27	24	1	1325.66632	626.64179	904.59601	632.68657
FH27	25	0	1916.97796	971.69776	1884.23924	1025.59701
FH27	25	1	1674.71144	923.33955	1592.10913	961.62313
FH27	26	0	1226.94648	838.20896	854.22875	844.25373
FH27	26	1	1327.68101	602.46269	993.24239	614.55224
FH27	27	0	764.70409	822.05970	860.37356	817.94030
FH27	27	1	879.54145	796.36940	1007.44596	805.85075
FH27	28	0	334.43861	904.70149	0.00000	886.56716
FH27	28	1	525.83421	884.55224	195.42497	870.44776
FH27	29	0	942.05247	733.74254	784.92445	738.67537
FH27	29	1	788.93599	724.17164	633.31899	723.05970
FH27	30	0	839.78069	449.55970	936.77020	460.43657
FH27	30	1	723.43232	465.17537	848.12382	475.04478
FH27	31	0	502.42078	465.05970	524.45016	485.62313
FH27	31	1	418.81112	413.67910	434.79643	436.25746
FH27	32	0	823.54669	812.54478	1085.43966	822.33955
FH27	32	1	921.76285	796.42537	1166.02728	815.79104
FH27	33	0	367.92445	701.21642	792.99790	709.16045
FH27	33	1	242.50997	652.85821	676.64953	658.78731
FH27	34	0	676.62434	761.27612	605.93284	761.44776
FH27	34	1	767.62120	804.93284	690.21406	804.76866
FH27	35	0	1098.81112	319.63433	1482.55299	312.10448
FH27	35	1	1133.39664	289.74627	1522.51102	279.52985
FH27	36	0	1224.18783	408.74627	1578.27597	402.68657
FH27	36	1	1264.48164	393.63433	1626.96432	385.55970
FH27	37	0	1365.65582	245.77612	1782.66527	214.79851
FH27	37	1	1403.59916	226.63433	1845.45645	184.91045
FH27	38	0	921.44281	282.87313	1179.99161	285.34328
FH27	38	1	969.12382	257.01493	1231.36621	255.45522
FH27	39	0	664.29066	47.35075	938.50892	71.52985
FH27	39	1	721.37356	25.52239	992.56978	46.34328
FH27	40	0	863.11438	266.55224	1157.68520	271.44030
FH27	40	1	905.75866	252.44776	1201.00105	257.33582
FH27	41	0	668.79538	318.32090	919.56768	334.42537
FH27	41	1	714.79748	286.41791	961.20462	301.51493
FH27	42	0	321.12907	281.86567	548.91081	317.09701
FH27	42	1	397.68730	261.71642	619.08919	292.58209
FH27	43	0	297.10178	526.17164	375.38405	542.21642
FH27	43	1	382.39035	535.91045	465.03778	551.28358
FH27	44	0	159.15320	60.44776	509.09969	124.94776
FH27	44	1	227.98846	84.96269	566.85414	139.05224
FH27	45	0	608.43652	687.08955	527.84890	687.08955
FH27	45	1	1027.49213	638.73134	950.93389	642.76119
FH27	46	0	917.07975	366.13806	868.17943	379.51493
FH27	46	1	1143.73242	475.95149	1088.78804	481.77239
FH31	0	0	1501.94019	794.05224	1522.09864	757.66791
FH31	0	1	1797.59601	761.81343	1911.43757	720.39179
FH31	1	0	1045.62434	767.68657	952.94858	701.19403
FH31	2	0	463.62015	702.13806	75.04722	635.83955
FH31	2	1	702.36097	632.62313	322.35047	572.36940
FH31	3	0	665.49528	698.37687	424.08395	632.18284
FH31	3	1	846.81742	738.17164	623.53830	674.49627
FH31	4	0	1169.39140	763.29851	1048.62644	702.52612
